phone,address,road_address,name,screen,region,screen_type
051-999-7252,부산광역시 사하구 하단동 526-6번지,"부산광역시 사하구 낙동남로 1413, 12층 (하단동, 아트몰링)",더스크린하단아트몰링,5관,부산/대구/경상,2D
051-999-7252,부산광역시 사하구 하단동 526-6번지,"부산광역시 사하구 낙동남로 1413, 12층 (하단동, 아트몰링)",더스크린하단아트몰링,6관,부산/대구/경상,2D
051-999-7252,부산광역시 사하구 하단동 526-6번지,"부산광역시 사하구 낙동남로 1413, 12층 (하단동, 아트몰링)",더스크린하단아트몰링,키즈관,부산/대구/경상,키즈관
031-646-6824,경기도 평택시 비전동 1090-2,"경기도 평택시 평남로 862, 5층 (비전동)",더스크린 평택소사,3관,경기,2D
031-646-6824,경기도 평택시 비전동 1090-2,"경기도 평택시 평남로 862, 5층 (비전동)",더스크린 평택소사,4관,경기,2D
031-646-6824,경기도 평택시 비전동 1090-2,"경기도 평택시 평남로 862, 5층 (비전동)",더스크린 평택소사,5관,경기,2D
031-646-6824,경기도 평택시 비전동 1090-2,"경기도 평택시 평남로 862, 5층 (비전동)",더스크린 평택소사,6관,경기,2D
031-646-6824,경기도 평택시 비전동 1090-2,"경기도 평택시 평남로 862, 5층 (비전동)",더스크린 평택소사,1관,경기,2D
031-646-6824,경기도 평택시 비전동 1090-2,"경기도 평택시 평남로 862, 5층 (비전동)",더스크린 평택소사,2관,경기,2D
062-718-9500,광주광역시 동구 충장로4가 29-2,"광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)",더스크린 광주충장로,3관,광주/전라,2D
062-718-9500,광주광역시 동구 충장로4가 29-2,"광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)",더스크린 광주충장로,4관,광주/전라,2D
062-718-9500,광주광역시 동구 충장로4가 29-2,"광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)",더스크린 광주충장로,5관,광주/전라,2D
062-718-9500,광주광역시 동구 충장로4가 29-2,"광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)",더스크린 광주충장로,1관,광주/전라,2D
062-718-9500,광주광역시 동구 충장로4가 29-2,"광주광역시 동구 중앙로 163, 11층 (충장로4가, NC 웨이브 충장점)",더스크린 광주충장로,2관,광주/전라,2D
053-635-8312,대구광역시 달서구 월성동 1846,대구광역시 달서구 조암로 29 (월성동),더스크린 대구월성,1관,부산/대구/경상,2D
053-635-8312,대구광역시 달서구 월성동 1846,대구광역시 달서구 조암로 29 (월성동),더스크린 대구월성,2관,부산/대구/경상,2D
053-635-8312,대구광역시 달서구 월성동 1846,대구광역시 달서구 조암로 29 (월성동),더스크린 대구월성,4관,부산/대구/경상,2D
053-635-8312,대구광역시 달서구 월성동 1846,대구광역시 달서구 조암로 29 (월성동),더스크린 대구월성,3관,부산/대구/경상,2D
053-635-8312,대구광역시 달서구 월성동 1846,대구광역시 달서구 조암로 29 (월성동),더스크린 대구월성,5관,부산/대구/경상,2D
053-635-8312,대구광역시 달서구 월성동 1846,대구광역시 달서구 조암로 29 (월성동),더스크린 대구월성,6관,부산/대구/경상,2D
,경상북도 김천시 율곡동 1123번지,"경상북도 김천시 혁신2로 15 (율곡동, 더스퀘어)",더스크린  김천율곡,4관,부산/대구/경상,2D
,경상북도 김천시 율곡동 1123번지,"경상북도 김천시 혁신2로 15 (율곡동, 더스퀘어)",더스크린 김천율곡,5관,부산/대구/경상,2D
,경상북도 김천시 율곡동 1123번지,"경상북도 김천시 혁신2로 15 (율곡동, 더스퀘어)",더스크린  김천율곡,1관,부산/대구/경상,2D
,경상북도 김천시 율곡동 1123번지,"경상북도 김천시 혁신2로 15 (율곡동, 더스퀘어)",더스크린  김천율곡,2관,부산/대구/경상,2D
,경상북도 김천시 율곡동 1123번지,"경상북도 김천시 혁신2로 15 (율곡동, 더스퀘어)",더스크린  김천율곡,3관,부산/대구/경상,2D
0424860521,대전광역시 서구 탄방동 744 세이탄방점,"대전광역시 서구 문정로 85, 세이탄방점 7층 (탄방동)",더스크린 대전탄방,4관,대전/충청/세종,2D
0424860521,대전광역시 서구 탄방동 744 세이탄방점,"대전광역시 서구 문정로 85, 세이탄방점 7층 (탄방동)",더스크린 대전탄방,3관,대전/충청/세종,2D
0424860521,대전광역시 서구 탄방동 744 세이탄방점,"대전광역시 서구 문정로 85, 세이탄방점 7층 (탄방동)",더스크린 대전탄방,1관,대전/충청/세종,2D
0424860521,대전광역시 서구 탄방동 744 세이탄방점,"대전광역시 서구 문정로 85, 세이탄방점 7층 (탄방동)",더스크린 대전탄방,6관,대전/충청/세종,2D
0424860521,대전광역시 서구 탄방동 744 세이탄방점,"대전광역시 서구 문정로 85, 세이탄방점 7층 (탄방동)",더스크린 대전탄방,5관,대전/충청/세종,2D
0424860521,대전광역시 서구 탄방동 744 세이탄방점,"대전광역시 서구 문정로 85, 세이탄방점 7층 (탄방동)",더스크린 대전탄방,2관,대전/충청/세종,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린 전주고사,1관,광주/전라,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린 전주고사,2관,광주/전라,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린전주고사,6관,광주/전라,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린 전주고사,3관,광주/전라,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린,전주고사4관,광주/전라,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린 전주고사,5관,광주/전라,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린전주고사,7관,광주/전라,2D
063-288-9033,전북특별자치도 전주시 완산구 고사동 355-1,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),더스크린 전주고사,8관,광주/전라,4DX
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,3관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,4관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,5관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,8관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,6관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,7관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,12관,서울,IMAX
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,10관,서울,골드클래스
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,11관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,9관,서울,2D
02-2638-2752,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",더스크린 영등포,1관,서울,2D
044-868-4853,세종특별자치시 종촌동 673,"세종특별자치시 도움1로 108, 7층 (종촌동, 몰리브)",더스크린,세종1관,대전/충청/세종,2D
044-868-4853,세종특별자치시 종촌동 673,"세종특별자치시 도움1로 108, 7층 (종촌동, 몰리브)",더스크린,세종5관,대전/충청/세종,2D
044-868-4853,세종특별자치시 종촌동 673,"세종특별자치시 도움1로 108, 7층 (종촌동, 몰리브)",더스크린,세종6관,대전/충청/세종,2D
044-868-4853,세종특별자치시 종촌동 673,"세종특별자치시 도움1로 108, 7층 (종촌동, 몰리브)",더스크린,세종7관,대전/충청/세종,2D
044-868-4853,세종특별자치시 종촌동 673,"세종특별자치시 도움1로 108, 7층 (종촌동, 몰리브)",더스크린,세종2관,대전/충청/세종,2D
044-868-4853,세종특별자치시 종촌동 673,"세종특별자치시 도움1로 108, 7층 (종촌동, 몰리브)",더스크린,세종3관,대전/충청/세종,2D
044-868-4853,세종특별자치시 종촌동 673,"세종특별자치시 도움1로 108, 7층 (종촌동, 몰리브)",더스크린,세종4관,대전/충청/세종,2D
02-371-6670,부산광역시 해운대구 우동 539-10 라뮤에뜨 2층,"부산광역시 해운대구 해운대로 620 (우동, 해운대 라뮤에뜨)",더스크린 해운대,2관,부산/대구/경상,2D
02-371-6670,부산광역시 해운대구 우동 539-10 라뮤에뜨 2층,"부산광역시 해운대구 해운대로 620 (우동, 해운대 라뮤에뜨)",더스크린 해운대,3관,부산/대구/경상,2D
02-371-6670,부산광역시 해운대구 우동 539-10 라뮤에뜨 2층,"부산광역시 해운대구 해운대로 620 (우동, 해운대 라뮤에뜨)",더스크린 해운대,4관,부산/대구/경상,2D
02-371-6670,부산광역시 해운대구 우동 539-10 라뮤에뜨 2층,"부산광역시 해운대구 해운대로 620 (우동, 해운대 라뮤에뜨)",더스크린 해운대,5관,부산/대구/경상,2D
02-371-6670,부산광역시 해운대구 우동 539-10 라뮤에뜨 2층,"부산광역시 해운대구 해운대로 620 (우동, 해운대 라뮤에뜨)",더스크린 해운대,6관,부산/대구/경상,2D
02-371-6670,부산광역시 해운대구 우동 539-10 라뮤에뜨 2층,"부산광역시 해운대구 해운대로 620 (우동, 해운대 라뮤에뜨)",더스크린 해운대,1관,부산/대구/경상,2D
,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",더스크린 판교,1관,경기,2D
,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",더스크린 판교,2관,경기,2D
,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",더스크린판교,3관,경기,2D
,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",더스크린 판교,4관,경기,2D
,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",더스크린판교,5관,경기,2D
,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",더스크린판교,6관,경기,4DX
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,1관,대전/충청/세종,2D
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,2관,대전/충청/세종,2D
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,3관,대전/충청/세종,2D
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,4관,대전/충청/세종,2D
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,5관,대전/충청/세종,2D
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,6관,대전/충청/세종,2D
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,7관,대전/충청/세종,2D
041-665-7439,충청남도 서산시 동문동 1029-1,충청남도 서산시 안견로 242 (동문동),더스크린서산,8관,대전/충청/세종,2D
,서울특별시 강동구 천호동 42,"서울특별시 강동구 양재대로 1571, 4층 (천호동)",더스크린 천호,2관,서울,2D
,서울특별시 강동구 천호동 42,"서울특별시 강동구 양재대로 1571, 4층 (천호동)",더스크린 천호,3관,서울,2D
,서울특별시 강동구 천호동 42,"서울특별시 강동구 양재대로 1571, 4층 (천호동)",더스크린 천호,4관,서울,2D
,서울특별시 강동구 천호동 42,"서울특별시 강동구 양재대로 1571, 4층 (천호동)",더스크린 천호,5관,서울,2D
,서울특별시 강동구 천호동 42,"서울특별시 강동구 양재대로 1571, 4층 (천호동)",더스크린 천호,6관,서울,2D
,서울특별시 강동구 천호동 42,"서울특별시 강동구 양재대로 1571, 4층 (천호동)",더스크린 천호,1관,서울,2D
,전라남도 여수시 웅천동 1720-3,전라남도 여수시 웅천로 19-35 (웅천동),더스크린여수웅천,6관,광주/전라,2D
061-643-6000,전라남도 여수시 웅천동 1699-501,전라남도 여수시 웅천로 19-35 (웅천동),더스크린여수웅천,1관,광주/전라,2D
,전라남도 여수시 웅천동 1720-3,"전라남도 여수시 웅천로 19-35, 501호 (웅천동)",더스크린여수웅천,2관,광주/전라,2D
,전라남도 여수시 웅천동 1720-3,전라남도 여수시 웅천로 19-35 (웅천동),더스크린여수웅천,3관,광주/전라,2D
,전라남도 여수시 웅천동 1720-3,전라남도 여수시 웅천로 19-35 (웅천동),더스크린여수웅천,4관,광주/전라,2D
,전라남도 여수시 웅천동 1720-3,전라남도 여수시 웅천로 19-35 (웅천동),더스크린여수웅천,5관,광주/전라,2D
,전라남도 여수시 웅천동 1720-3,전라남도 여수시 웅천로 19-35 (웅천동),더스크린여수웅천,8관,광주/전라,2D
,전라남도 여수시 웅천동 1720-3,전라남도 여수시 웅천로 19-35 (웅천동),더스크린여수웅천,7관,광주/전라,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,1관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,2관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,3관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,4관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,5관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,6관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,7관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,8관,경기,2D
031-638-6820,경기도 이천시 중리동 201-1번지,경기도 이천시 중리천로 58 (중리동),더스크린이천,9관,경기,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,2관,대전/충청/세종,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,3관,대전/충청/세종,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,5관,대전/충청/세종,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,7관,대전/충청/세종,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,8관,대전/충청/세종,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,IMAX관,대전/충청/세종,IMAX
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,9관,대전/충청/세종,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,6관,대전/충청/세종,2D
041-547-9070,충청남도 천안시 서북구 불당동 1289,"충청남도 천안시 서북구 공원로 196, 6층 (불당동)",더스크린천안펜타포트,11관,대전/충청/세종,2D
,경기도 평택시 평택동 185-104,경기도 평택시 평택로 51 (평택동),더스크린평택,4DX관,경기,4DX
,경기도 평택시 평택동 185-104,경기도 평택시 평택로 51 (평택동),더스크린평택,2관,경기,2D
,경기도 평택시 평택동 185-104,경기도 평택시 평택로 51 (평택동),더스크린평택,3관,경기,2D
,경기도 평택시 평택동 185-104,경기도 평택시 평택로 51 (평택동),더스크린평택,4관,경기,2D
,경기도 평택시 평택동 185-104,경기도 평택시 평택로 51 (평택동),더스크린평택,5관,경기,2D
,경기도 평택시 평택동 185-104,경기도 평택시 평택로 51 (평택동),더스크린평택,IMAX관,경기,IMAX
,경기도 평택시 평택동 185-104,경기도 평택시 평택로 51 (평택동),더스크린평택,7관,경기,2D
031-996-6593,경기도 김포시 운양동 1296-9 8층~9층,"경기도 김포시 김포한강11로 288-31, 8층~9층 (운양동)",더스크린김포운양,2관,경기,2D
031-996-6593,경기도 김포시 운양동 1296-9 8층~9층,"경기도 김포시 김포한강11로 288-31, 8층~9층 (운양동)",더스크린김포운양,3관,경기,2D
031-996-6593,경기도 김포시 운양동 1296-9 8층~9층,"경기도 김포시 김포한강11로 288-31, 8층~9층 (운양동)",더스크린김포운양,4관,경기,2D
031-996-6593,경기도 김포시 운양동 1296-9 8층~9층,"경기도 김포시 김포한강11로 288-31, 8층~9층 (운양동)",더스크린김포운양,1관,경기,2D
02-3143-6753,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),더스크린홍대,1관,서울,2D
02-3143-6753,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),더스크린홍대,2관,서울,2D
02-3143-6753,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),더스크린홍대,3관,서울,2D
02-3143-6753,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),더스크린홍대,4관,서울,2D
02-3143-6753,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),더스크린홍대,5관,서울,2D
02-3143-6753,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),더스크린홍대,6관,서울,2D
032-423-1004,인천광역시 미추홀구 주안동 141-8번지 12~13층,"인천광역시 미추홀구 미추홀대로 736, 12,13층 (주안동)",더스크린 남주안점,6관,인천,2D
032-427-6777,인천광역시 미추홀구 주안동 141-8번지 12~13층,"인천광역시 미추홀구 미추홀대로 736, 12,13층 (주안동)",더스크린 남주안점,7관,인천,2D
032-423-1004,인천광역시 미추홀구 주안동 141-8번지 10~11층,"인천광역시 미추홀구 미추홀대로 736, 10,11층 (주안동)",더스크린 남주안점,2관,인천,2D
032-423-1004,인천광역시 미추홀구 주안동 141-8번지 10~11층,"인천광역시 미추홀구 미추홀대로 736, 10,11층 (주안동)",더스크린 남주안점,1관,인천,2D
032-423-1004,인천광역시 미추홀구 주안동 141-8번지 10~11층,"인천광역시 미추홀구 미추홀대로 736, 10,11층 (주안동)",더스크린 남주안점,3관,인천,2D
032-423-1004,인천광역시 미추홀구 주안동 141-8번지 10~11층,"인천광역시 미추홀구 미추홀대로 736, 10,11층 (주안동)",더스크린 남주안점,4관,인천,2D
032-423-1004,인천광역시 미추홀구 주안동 141-8 12~13층,"인천광역시 미추홀구 미추홀대로 736, 12,13층 (주안동)",더스크린 남주안점,5관,인천,2D
070-7600-3869,전북특별자치도 전주시 완산구 효자동1가 434,"전북특별자치도 전주시 완산구 용머리로 45, 3층 (효자동1가)",더스크린전주효자,2관,광주/전라,2D
070-7600-3869,전북특별자치도 전주시 완산구 효자동1가 434,"전북특별자치도 전주시 완산구 용머리로 45, 3층 (효자동1가)",더스크린전주효자,3관,광주/전라,2D
070-7600-3869,전북특별자치도 전주시 완산구 효자동1가 434,"전북특별자치도 전주시 완산구 용머리로 45, 3층 (효자동1가)",더스크린전주효자,4관,광주/전라,2D
070-7600-3869,전북특별자치도 전주시 완산구 효자동1가 434,"전북특별자치도 전주시 완산구 용머리로 45, 3층 (효자동1가)",더스크린전주효자,5관,광주/전라,2D
070-7600-3869,전북특별자치도 전주시 완산구 효자동1가 434,"전북특별자치도 전주시 완산구 용머리로 45, 3층 (효자동1가)",더스크린전주효자,6관,광주/전라,2D
070-7600-3869,전북특별자치도 전주시 완산구 효자동1가 434,"전북특별자치도 전주시 완산구 용머리로 45, 3층 (효자동1가)",더스크린전주효자,7관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,3관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,5관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,6관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,7관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,8관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,4관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,IMAX관,광주/전라,IMAX
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,2관,광주/전라,2D
061-727-6881,전라남도 순천시 해룡면 신대리 2139,전라남도 순천시 해룡면 해광로 199,더스크린순천신대,1관,광주/전라,2D
031-8017-8743,경기도 성남시 분당구 서현동 256,"경기도 성남시 분당구 서현로180번길 19, 1층 (서현동)",더스크린 서현점,1관,경기,2D
031-8017-8743,경기도 성남시 분당구 서현동 256,"경기도 성남시 분당구 서현로180번길 19, 1층 (서현동)",더스크린 서현점,2관,경기,2D
031-8017-8743,경기도 성남시 분당구 서현동 256,"경기도 성남시 분당구 서현로180번길 19, 1층 (서현동)",더스크린 서현점,3관,경기,2D
031-8017-8743,경기도 성남시 분당구 서현동 256,"경기도 성남시 분당구 서현로180번길 19, 1층 (서현동)",더스크린 서현점,4관,경기,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어(7층 골드클래스관),"울산광역시 남구 화합로 185, 7층 (삼산동, 업스퀘어(7층 골드클래스관))",더스크린울산삼산,11관,부산/대구/경상,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,1관,대전/충청/세종,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,7관,대전/충청/세종,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,6관,대전/충청/세종,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,5관,대전/충청/세종,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,4관,대전/충청/세종,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,2관,대전/충청/세종,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,8관,대전/충청/세종,2D
043-238-2834,충청북도 청주시 흥덕구 복대동 288-14 3층,"충청북도 청주시 흥덕구 대농로 47-1, 3층 (복대동)",더스크린 청주지웰시티,3관,대전/충청/세종,2D
992-0070,경기도 김포시 걸포동 1574-3번지,"경기도 김포시 걸포로 6, 7층 (걸포동)",더스크린 김포한강,1관,경기,2D
992-0070,경기도 김포시 걸포동 1574-3번지,"경기도 김포시 걸포로 6, 7층 (걸포동)",더스크린 김포한강,4관,경기,2D
992-0070,경기도 김포시 걸포동 1574-3번지,"경기도 김포시 걸포로 6, 7층 (걸포동)",더스크린 김포한강,3관,경기,2D
992-0070,경기도 김포시 걸포동 1574-3번지,"경기도 김포시 걸포로 6, 7층 (걸포동)",더스크린 김포한강,2관,경기,2D
063-535-9150,전북특별자치도 정읍시 수성동 525-1,전북특별자치도 정읍시 중앙1길 1 (수성동),더스크린,1관,광주/전라,2D
063-535-9150,전북특별자치도 정읍시 수성동 525-1,전북특별자치도 정읍시 중앙1길 1 (수성동),더스크린,2관,광주/전라,2D
036-535-9150,전북특별자치도 정읍시 수성동 525-1,전북특별자치도 정읍시 중앙1길 1 (수성동),더스크린,3관,광주/전라,2D
063-535-9150,전북특별자치도 정읍시 수성동 525-1,전북특별자치도 정읍시 중앙1길 1 (수성동),더스크린,4관,광주/전라,2D
02-373-2995,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",더스크린신촌아트레온,2관,서울,2D
02-373-2995,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",더스크린신촌아트레온,3관,서울,2D
02-373-2995,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",더스크린신촌아트레온,4관,서울,2D
02-373-2995,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",더스크린신촌아트레온,5관,서울,2D
02-373-2995,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",더스크린신촌아트레온,6관,서울,2D
02-373-2995,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",더스크린신촌아트레온,7관,서울,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 6층,"울산광역시 남구 화합로 185, 6층 (삼산동, 업스퀘어)",더스크린울산삼산,3관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 6층,"울산광역시 남구 화합로 185, 6층 (삼산동, 업스퀘어)",더스크린울산삼산,1관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 6층,"울산광역시 남구 화합로 185, 6층 (삼산동, 업스퀘어)",더스크린울산삼산,2관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 6층,"울산광역시 남구 화합로 185, 6층 (삼산동, 업스퀘어)",더스크린울산삼산,4관,부산/대구/경상,2D
